Location Id,Location,Deployment Id,Deployment,Product Id,Product,Total Pulls,Total Products Restocked,Total Restock Incidents,Total OOS Incidents,Avg Daily Pulls,Restocking Frequency (per day),OOS Frequency (per day),Avg OOS Duration (hours),OOS-to-Restock Ratio,Velocity-to-Restock Ratio,OOS Duration per Fill,Pulls per Fill
2680,Store A,4,Shelf 4,1287,Product 4,1349.0,1398.0,578,68.0,8.875,3.8026315789473686,0.4473684210526316,4.3841487254901965,0.117645023442501,2.3277885146327995,0.515773279585705,2.333869656234321
2680,Store A,4,Shelf 4,1288,Product 5,748.0,743.0,348,33.0,4.921052631578948,2.289473684210526,0.2171052631578947,5.209606464646464,0.09482486135455878,2.1400778210116735,0.49400021072191413,2.1493635240366658
2680,Store A,4,Shelf 4,1289,Product 2,2665.0,2747.0,1163,71.0,17.532894736842106,7.651315789473684,0.4671052631578947,1.0243105633802816,0.06104848625549222,2.2884965479339128,0.06253260934987662,2.291467829167419
2680,Store A,4,Shelf 4,1299,Product 25,266.0,256.0,107,40.0,1.75,0.7039473684210527,0.2631578947368421,20.19048383333333,0.37379684141669,2.4511610762992997,7.547139083574743,2.4857489954209884
2680,Store A,4,Shelf 4,1306,Product 18,527.0,530.0,198,34.0,3.4671052631578947,1.3026315789473684,0.2236842105263158,5.627190482026144,0.17170849957072876,2.641339214113873,0.966236434467395,2.661481743346296
2680,Store A,4,Shelf 4,1308,Product 12,348.0,359.0,171,11.0,2.289473684210526,1.125,0.0723684210526315,5.424013611111112,0.06432372375884451,2.01715743102249,0.34889275318532387,2.0349687152798084
2680,Store A,5,Shelf 5,1250,Product 11,345.0,322.0,157,21.0,2.269736842105264,1.0328947368421053,0.1381578947368421,8.57113515873016,0.1337494427106554,2.1763815291445883,1.1463845508778636,2.1973122731036243
2680,Store A,5,Shelf 5,1252,Product 19,246.0,235.0,136,0.0,1.618421052631579,0.8947368421052632,0.0,0.0,0.0,1.7888307155322862,,1.808690537460481
2680,Store A,5,Shelf 5,1253,Product 3,1372.0,1439.0,690,28.0,9.026315789473683,4.539473684210527,0.1842105263157894,2.042453869047619,0.04057912204170954,1.984035168903285,0.08288098481664517,1.9883769800437676
2680,Store A,5,Shelf 5,1254,Product 17,344.0,359.0,165,7.0,2.263157894736842,1.0855263157894737,0.0460526315789473,6.909999126984126,0.04242167141385371,2.065817919769397,0.2931337124349366,2.084722138052239
2680,Store A,5,Shelf 5,1256,Product 1,7484.0,7406.0,2784,118.0,49.23684210526316,18.31578947368421,0.7763157894736842,0.2778367043314501,0.042384905226633525,2.6867514862575033,0.011776082381568713,2.6882087348824175
2680,Store A,5,Shelf 5,1257,Product 16,593.0,615.0,242,24.0,3.901315789473684,1.5921052631578947,0.1578947368421052,1.6437234490740742,0.09916945580761126,2.4351182654402104,0.16300715994288575,2.4503119705797283
2680,Store A,5,Shelf 5,1258,Product 14,507.0,477.0,157,24.0,3.335526315789474,1.0328947368421053,0.1578947368421052,17.63159784722222,0.15285650595503472,3.198334595003785,2.695104441330701,3.2290936883001087
2680,Store A,5,Shelf 5,1261,Product 22,355.0,393.0,160,11.0,2.335526315789474,1.0526315789473684,0.0723684210526315,2.437234949494949,0.0687457033935379,2.1978702327885093,0.16754943093834412,2.218611336791451
2680,Store A,5,Shelf 5,1263,Product 13,560.0,587.0,230,26.0,3.684210526315789,1.513157894736842,0.1710526315789473,3.577672457264957,0.11303856354071562,2.4187975120939873,0.40441495538841304,2.434676753184644
2680,Store A,5,Shelf 5,1264,Product 23,160.0,190.0,105,3.0,1.0526315789473684,0.6907894736842105,0.0197368421052631,0.9750566666666668,0.0285687077421198,1.502065339842283,0.027856108942005523,1.5236644129130559
2680,Store A,5,Shelf 5,1265,Product 21,314.0,317.0,123,14.0,2.0657894736842106,0.8092105263157895,0.0921052631578947,5.516991448412698,0.11381188521258434,2.5216832637327338,0.6278991974455554,2.55263799691082
2680,Store A,5,Shelf 5,1268,Product 10,453.0,428.0,220,64.0,2.9802631578947367,1.4473684210526316,0.4210526315789473,4.204791358506944,0.29089586836961956,2.0449620801733475,1.22315643354595,2.0589973183037134
2680,Store A,5,Shelf 5,1269,Product 20,294.0,255.0,123,47.0,1.9342105263157887,0.8092105263157895,0.3092105263157895,11.93263615248227,0.3820827574993903,2.3610664953421128,4.559254525377341,2.390049589464271
2680,Store A,5,Shelf 5,1270,Product 9,548.0,546.0,281,51.0,3.6052631578947367,1.848684210526316,0.3355263157894737,13.983001383442264,0.18148820326678766,1.9396856859691347,2.537749797357943,1.950108537062738
2680,Store A,5,Shelf 5,1287,Product 4,1266.0,1273.0,580,54.0,8.328947368421053,3.8157894736842106,0.3552631578947368,4.442297109053498,0.09310184307167119,2.17705323978539,0.4135860483248373,2.18272098756918
2680,Store A,5,Shelf 5,1288,Product 5,865.0,807.0,362,36.0,5.690789473684211,2.381578947368421,0.2368421052631578,4.084170486111111,0.09944476671915141,2.3795114436619724,0.4061493812325626,2.3894367558907215
2680,Store A,5,Shelf 5,1289,Product 2,2742.0,2836.0,1244,67.0,18.039473684210527,8.18421052631579,0.4407894736842105,0.7935591791044776,0.05385808795749231,2.2014901406641405,0.042739580067684343,2.204162345961849
2680,Store A,5,Shelf 5,1299,Product 25,289.0,277.0,121,40.0,1.9013157894736843,0.7960526315789473,0.2631578947368421,7.117169124999999,0.3305511941161887,2.3587985634998367,2.35258875299562,2.3882323774894636
2680,Store A,5,Shelf 5,1306,Product 18,501.0,476.0,164,40.0,3.296052631578948,1.0789473684210529,0.2631578947368421,10.780182854166666,0.2438875678312298,3.0268245529241176,2.6291525770786337,3.0546917870861536
2680,Store A,5,Shelf 5,1308,Product 12,394.0,399.0,171,13.0,2.5921052631578947,1.125,0.0855263157894736,4.7945849572649575,0.07601894626045261,2.283793183399026,0.36447929620749925,2.3039588328167944
